@relation AllApplicationsOverSSHLabeldTraffic

@attribute min_fpktl numeric
@attribute mean_fpktl numeric
@attribute max_fpktl numeric
@attribute std_fpktl numeric
@attribute min_bpktl numeric
@attribute mean_bpktl numeric
@attribute max_bpktl numeric
@attribute std_bpktl numeric
@attribute min_fiat numeric
@attribute mean_fiat numeric
@attribute max_fiat numeric
@attribute std_fiat numeric
@attribute min_biat numeric
@attribute mean_biat numeric
@attribute max_biat numeric
@attribute std_biat numeric
@attribute duration numeric
@attribute proto numeric
@attribute total_fpackets numeric
@attribute total_fvolume numeric
@attribute total_bpackets numeric
@attribute total_bvolume numeric
@attribute class numeric

@data
52,1451,1500,233,52,59,692,30,3,5223,792047,21517,8,10039,605471,26287,230510530,6,43463,63074618,22580,1336784,8
52,1486,1500,132,52,59,756,24,6,9843,719282,41765,37,18166,536148,58938,175438302,6,17824,26492478,9653,575661,8
52,1474,1500,172,52,60,756,22,3,3833,847218,14549,16,8553,847008,18641,897224017,6,234020,345154990,104892,6341297,8
52,1491,1500,107,52,59,756,22,3,15114,1294917,56981,21,28032,784141,78970,860811551,6,56954,84933898,30705,1816081,8
52,1474,1500,172,52,60,756,22,3,3588,505781,13090,6,8070,406458,17672,594886807,6,165462,244052726,73580,4455017,8
52,1473,1500,178,52,60,756,23,3,3788,847218,14575,16,8429,847008,18908,317223220,6,83733,123380194,37635,2279825,8
52,1457,1500,217,52,59,692,30,4,4124,930474,15821,7,7974,1054768,21882,654551046,6,155314,226333310,80303,4740024,8
52,1490,1500,109,52,59,756,23,5,3701,551436,12449,25,6785,442455,16795,77978855,6,21066,31388350,11493,683429,8
52,1454,1500,225,52,59,692,31,3,4526,770889,17957,5,8722,591106,23820,246811630,6,53867,78348874,27936,1653412,8
52,1488,1500,122,52,59,756,23,3,10517,728924,27250,52,19506,531093,30449,181667248,6,17268,25704590,9312,555921,8
52,1456,1500,218,52,59,692,30,6,4136,705380,15737,7,7994,618458,21668,513922664,6,120860,176088430,62504,3691392,8
52,1454,1500,224,52,59,692,30,3,5252,792047,21596,8,10093,605471,26285,460533742,6,87018,126588950,45251,2671708,8
52,1498,1500,47,52,58,756,21,3,9162,800520,23244,30,16992,518378,25859,1694569354,6,184949,277114458,99722,5873053,8
52,1496,1500,73,52,59,756,21,3,10008,728924,25061,52,18609,531093,27601,731674938,6,73104,109365622,39317,2320941,8
52,1456,1500,219,52,58,692,30,3,4684,669549,19463,5,9035,590909,24810,943613801,6,200276,291687914,103817,6123972,8
52,1498,1500,50,52,58,756,21,3,9429,800520,24209,30,17493,518378,26605,1474514460,6,156369,234255130,84287,4965457,8
52,1497,1500,53,52,58,756,21,3,8584,855464,22118,25,15927,934765,24812,1637986901,6,190560,285428918,102701,6047617,8
52,1456,1500,218,52,59,692,30,3,4363,669549,18273,7,8411,590909,23348,553620198,6,126130,183765122,65419,3862544,8
52,1497,1500,53,52,58,756,21,4,7626,964404,17197,41,14154,937211,21535,1107855277,6,145259,217581626,78259,4610229,8
52,1444,1500,251,52,59,692,31,3,6007,730534,23529,6,11494,575524,29359,106669072,6,17253,24913530,8995,537040,8
52,1494,1500,85,52,59,756,22,4,8068,772711,18374,41,14989,532469,22912,347893824,6,43116,64436862,23201,1372781,8
52,1474,1500,175,52,60,756,22,3,3819,847218,14565,16,8490,847008,18670,517216830,6,135409,199628106,60915,3683949,8
52,1497,1500,62,52,58,756,21,3,9714,857545,24018,36,18057,533505,26573,1135816780,6,116925,175051530,62891,3707389,8
52,1492,1500,102,52,59,756,22,3,13500,896490,53099,15,25076,1296454,74049,985464717,6,72820,108650334,39210,2314737,8
52,1491,1500,106,52,59,756,22,3,15012,1294917,56748,21,27855,784141,78588,930874563,6,61989,92452030,33415,1975481,8
52,1453,1500,226,52,58,692,30,3,5002,856590,20890,14,9631,932675,26098,633829731,6,125249,182111874,65008,3834660,8
52,1456,1500,220,52,59,692,30,3,4287,770889,16727,5,8281,591106,22468,446734090,6,103519,150742146,53564,3163012,8
52,1492,1500,99,52,59,756,21,3,14598,1421810,55763,11,27079,869579,77224,1412343333,6,96749,144398658,52148,3078093,8
52,1454,1500,224,52,59,692,30,3,5257,792047,21628,8,10098,605471,26365,520535956,6,98338,143073070,51169,3020504,8
52,1496,1500,65,52,58,756,21,3,7964,855464,21872,25,14765,934765,24761,717992650,6,90146,134912006,48625,2867461,8
52,1497,1500,53,52,58,756,21,3,9692,800520,25066,30,17979,518378,27240,1324569418,6,136663,204707714,73666,4340909,8
52,1498,1500,51,52,58,756,21,3,9520,800520,24543,30,17660,518378,26830,1404571237,6,147525,220997818,79528,4685477,8
52,1497,1500,59,52,58,756,21,3,9714,857545,24044,18,18063,533505,26545,1285816465,6,132363,198204322,71172,4194577,8
52,1497,1500,60,52,58,756,21,3,9711,857545,24028,18,18057,533505,26508,1235810218,6,127257,190546634,68431,4033325,8
52,1490,1500,112,52,59,756,22,3,15215,1421810,57334,11,28157,869579,79155,652245417,6,42868,63888502,23155,1371225,8
52,1452,1500,230,52,59,692,30,3,5337,732802,21270,17,10260,589585,26768,319911686,6,59054,85782822,30700,1816176,8
52,1454,1500,226,52,58,692,30,3,5026,856590,20996,14,9678,932675,26134,693853165,6,136595,198638954,70895,4181120,8
52,1451,1500,234,52,59,692,31,3,5501,732802,21893,17,10571,589585,27515,209913040,6,37302,54126630,19387,1148976,8
52,1454,1500,224,52,59,692,31,7,4264,706216,16386,5,8250,579822,22219,243893529,6,56088,81594238,28959,1713776,8
52,1492,1500,102,52,59,756,22,3,13432,896490,52929,15,24946,1296454,73761,925478645,6,68722,102533774,37009,2185421,8
52,1453,1500,227,52,59,692,31,3,4648,770889,18515,5,8949,591106,24465,206815518,6,43872,63781398,22748,1347780,8
52,1492,1500,98,52,58,756,21,3,13333,896490,52436,15,24766,1296454,73187,1295480906,6,96985,144770210,52218,3080749,8
52,1475,1500,170,52,60,756,22,3,3737,662091,14049,6,8445,662620,18087,918140377,6,245048,361591790,108436,6559089,8
52,1445,1500,247,52,59,692,32,7,4826,705380,18421,21,9242,618458,24890,84616138,6,14612,21128686,7623,456636,8
52,1467,1500,196,52,61,756,25,3,4663,505781,18243,25,10319,406458,23860,94841054,6,20107,29513546,9082,557141,8
52,1497,1500,55,52,58,756,21,3,8415,855464,21900,25,15614,934765,24588,1428011346,6,169421,253736242,91312,5377617,8
52,1455,1500,223,52,58,692,30,3,5132,732802,20327,5,9892,589585,25979,779901488,6,151048,219792878,78339,4621072,8
52,1474,1500,175,52,60,756,22,3,3816,847218,14532,16,8494,847008,18685,537218349,6,140739,207485714,63245,3825013,8
52,1447,1500,243,52,59,692,31,3,5981,856590,24745,14,11446,932675,31808,173820634,6,27852,40316478,14510,861800,8
52,1454,1500,224,52,58,692,30,3,5279,792047,21585,8,10151,605471,26511,640535625,6,120654,175521502,62728,3700840,8
52,1490,1500,111,52,59,756,22,3,12450,719282,50091,15,23102,805960,70002,525479820,6,42205,62906570,22746,1345857,8
52,1481,1500,153,52,60,756,25,3,16011,1421810,59334,39,29467,829161,80597,182098812,6,11374,16851910,6171,371721,8
52,1429,1500,287,52,60,692,40,8,6004,705380,26360,21,11323,618458,33950,24577436,6,1755,2509354,921,56136,8
52,1487,1500,129,52,59,756,23,6,10056,719282,42339,27,18557,536148,59690,195441030,6,19436,28901494,10532,627513,8
52,1497,1500,52,52,58,756,21,3,8653,855464,22222,25,16057,934765,24951,1747923553,6,201733,302171042,108712,6401133,8
52,1496,1500,67,52,59,756,21,3,9872,800520,25460,38,18320,518378,27758,774560695,6,78455,117419050,42276,2494949,8
52,1490,1500,108,52,59,756,22,3,15292,1294917,57461,21,28351,784141,79637,780652430,6,51049,76113494,27530,1629285,8
52,1458,1500,215,52,58,692,30,3,4170,706216,16093,5,8070,579822,21719,943907850,6,225201,328361534,116340,6861972,8
52,1496,1500,71,52,59,756,21,3,9907,800520,25647,39,18373,518378,27971,644567092,6,65046,97322926,35078,2071629,8
52,1496,1500,64,52,58,756,21,3,8102,855464,22180,25,15031,934765,24994,788011949,6,96989,145166874,52275,3082221,8
52,1475,1500,169,52,60,756,22,3,3670,662091,13782,6,8319,662620,17851,598153182,6,162975,240493986,71887,4351713,8
52,1474,1500,173,52,60,756,22,3,3828,847218,14487,16,8517,847008,18572,717224035,6,187342,276278398,84203,5090137,8
52,1497,1500,57,52,58,756,21,3,9711,800520,25139,30,18023,518378,27466,1124517820,6,115793,173404162,62388,3677589,8
52,1482,1500,148,52,60,756,26,3,9375,800520,26249,52,17106,518378,31002,84557820,6,9006,13353894,4940,298489,8
52,1491,1500,103,52,59,756,22,3,13221,896490,52323,15,24545,1296454,72933,805409352,6,60740,90621214,32722,1932909,8
52,1495,1500,75,52,59,756,21,3,10002,728924,25087,52,18600,531093,27675,691672585,6,69150,103436070,37185,2195517,8
52,1496,1500,64,52,58,756,21,3,9831,728924,24754,32,18274,531093,27259,1021675223,6,103915,155556986,55903,3296577,8
52,1454,1500,224,52,59,692,31,6,4262,706216,16348,5,8247,579822,22209,253925783,6,58466,85059878,30178,1786036,8
52,1492,1500,96,52,58,756,21,3,13420,896490,52622,15,24936,1296454,73437,1495465215,6,111255,166099666,59881,3531417,8
52,1484,1500,139,52,59,756,24,6,9484,719282,40656,37,17473,536148,57523,145467126,6,15332,22764742,8325,497517,8
52,1489,1500,115,52,59,756,22,3,15342,1421810,57808,16,28412,869579,79691,522204734,6,34038,50706014,18371,1089917,8
52,1497,1500,52,52,58,756,21,3,8619,855464,22143,25,15996,934765,24862,1698006093,6,196734,294679782,106005,6242001,8
52,1457,1500,217,52,59,692,30,3,4197,669549,17567,7,8091,590909,22549,453597105,6,107301,156368654,55641,3286868,8
52,1475,1500,169,52,60,756,22,3,3593,662091,13067,6,8111,662620,17017,1648137308,6,458092,676038998,202883,12267845,8
52,1487,1500,129,52,59,756,23,3,14714,1157204,55366,25,27284,732723,76580,320146219,6,21755,32353618,11732,698917,8
52,1481,1500,156,52,60,756,26,3,11464,728924,29581,52,21162,531093,33362,111655458,6,9740,14425622,5274,318377,8
52,1497,1500,59,52,58,756,21,3,8459,855464,22218,25,15702,934765,24939,1238012632,6,146094,218748494,78702,4636393,8
52,1480,1500,160,52,60,756,25,3,16967,1157204,61546,25,31223,732723,84020,199848674,6,11779,17434490,6397,384669,8
52,1456,1500,219,52,58,692,30,3,4640,669549,19398,5,8952,590909,24762,853624766,6,182789,266221638,94730,5588784,8
52,1475,1500,169,52,60,756,22,3,3557,662091,13138,6,8045,662620,17011,1238153485,6,347441,512774746,153603,9291925,8
52,1491,1500,105,52,59,756,22,3,14995,1294917,56688,21,27827,784141,78482,980671038,6,65400,97549826,35238,2082693,8
52,1492,1500,98,52,59,756,22,3,10223,728924,26253,52,18994,531093,29133,311680101,6,30486,45505406,16408,973281,8
52,1454,1500,224,52,59,692,30,3,5495,730534,21125,6,10540,575524,26617,336640719,6,60714,88331798,31625,1869452,8
52,1496,1500,63,52,58,756,21,4,7595,772711,17045,41,14092,532469,21311,657892854,6,86621,129668826,46680,2752953,8
52,1426,1500,294,52,61,692,42,7,6934,706216,31237,30,12893,579822,40506,13925808,6,1329,1896234,695,42752,8
52,1475,1500,169,52,60,756,23,3,3290,662091,11648,6,7459,662620,16515,218109739,6,66274,97799398,29230,1771057,8
52,1493,1500,96,52,59,756,22,3,10197,728924,26165,52,18939,531093,29005,331681053,6,32526,48563958,17510,1038073,8
52,1456,1500,218,52,58,692,30,3,4183,706216,16335,5,8100,579822,22000,773938840,6,183852,267843442,94925,5600284,8
52,1475,1500,169,52,60,756,22,3,3586,662091,13061,6,8098,662620,16989,1598151220,6,444998,656715302,197047,11915589,8
52,1497,1500,59,52,58,756,21,3,9691,800520,25166,30,17987,518378,27504,1054559986,6,108812,162932662,58625,3456297,8
52,1475,1500,169,52,60,756,22,3,3708,662091,14045,6,8405,662620,18262,678153973,6,182854,269826390,80675,4882897,8
52,1455,1500,222,52,58,692,30,3,5132,792047,21117,8,9880,605471,25904,1010506097,6,196214,285599654,101887,6006908,8
52,1455,1500,222,52,58,692,30,3,5142,792047,21153,8,9900,605471,25929,1090528668,6,211397,307715394,109763,6470820,8
52,1475,1500,169,52,60,756,22,3,3582,662091,13053,6,8089,662620,16966,1558152213,6,434349,641004706,192327,11630261,8
52,1497,1500,52,52,58,756,21,3,8554,855464,22066,25,15874,934765,24756,1608011718,6,187715,281171554,101151,5956425,8
52,1457,1500,217,52,59,692,30,3,4234,669549,17735,7,8163,590909,22726,473625024,6,111101,161896526,57604,3402544,8
52,1446,1500,245,52,59,692,31,3,5341,792047,22077,29,10195,605471,26407,100503971,6,18141,26247938,9487,566012,8
52,1493,1500,96,52,58,756,21,3,13844,1421810,53581,11,25722,869579,74539,1832343264,6,132349,197601882,71228,4201721,8
52,1497,1500,52,52,58,756,21,3,8688,855464,22282,25,16126,934765,25039,1808013263,6,207833,311309634,111974,6592981,8
52,1490,1500,108,52,59,756,22,3,15294,1294917,57488,21,28364,784141,79685,770729067,6,50393,75134950,27167,1607897,8
52,1496,1500,71,52,59,756,21,3,9922,800520,25698,39,18405,518378,28052,634545558,6,63953,95683426,34473,2035945,8
52,1455,1500,222,52,58,692,30,3,5263,792047,21483,8,10122,605471,26356,740535425,6,140012,203793982,72782,4292672,8
52,1460,1500,207,52,59,692,31,6,3286,669549,13997,7,6309,590909,18281,153619747,6,45774,66843030,23810,1412584,8
52,715,1500,681,52,108,756,134,7,72407,505781,94868,138,76260,406458,84979,4840715,6,54,38654,50,5441,8
52,1456,1500,218,52,59,692,30,3,4195,706216,16428,5,8120,579822,22115,703938781,6,166677,242830918,86073,5078924,8
52,1489,1500,117,52,59,756,23,3,15475,1294917,58129,21,28696,784141,80327,530832549,6,34303,51094706,18494,1097285,8
52,1496,1500,72,52,59,756,21,3,9912,800520,25771,39,18374,518378,28225,584562292,6,58975,88228010,31809,1879225,8
52,1457,1500,215,52,59,692,30,3,3845,669549,16176,7,7407,590909,20999,313620803,6,80727,117691838,41880,2476784,8
52,1497,1500,56,52,58,756,21,3,9729,800520,25159,30,18053,518378,27469,1184570103,6,121751,182341162,65610,3867133,8
52,1455,1500,222,52,58,692,30,3,5170,792047,21211,8,9952,605471,26056,960536658,6,185098,269428310,96129,5667456,8
52,1475,1500,170,52,60,756,24,3,3152,662091,10287,6,7150,662620,15948,128153424,6,40651,59979498,17904,1086041,8
52,1475,1500,170,52,60,756,22,3,3576,662091,13314,6,8106,662620,17470,428152170,6,119721,176657498,52803,3197633,8
52,1495,1500,81,52,59,756,21,3,10032,728924,25271,52,18661,531093,27999,521673811,6,51997,77741570,27953,1652557,8
52,1454,1500,224,52,59,692,30,3,5336,730534,20827,6,10261,575524,26211,546663403,6,101870,148205258,52956,3125536,8
52,1456,1500,218,52,59,692,30,3,4435,669549,18592,5,8557,590909,23776,613624603,6,137608,200481010,71312,4209828,8
52,1497,1500,54,52,58,756,21,3,8456,855464,21956,25,15690,934765,24666,1478014549,6,174517,261380242,94057,5538965,8
52,1496,1500,64,52,58,756,21,3,9696,857545,23988,43,18014,533505,26619,975799354,6,100638,150648774,54161,3193829,8
52,1454,1500,224,52,59,692,30,3,5264,792047,21542,8,10108,605471,26204,330533952,6,62124,90376022,32323,1910632,8
52,1474,1500,172,52,60,756,22,3,3828,847218,14510,16,8544,847008,18587,857185586,6,223865,330183978,100324,6065565,8
52,1475,1500,170,52,60,756,22,3,3569,662091,13290,6,8087,662620,17442,418152141,6,117145,172857530,51695,3130305,8
52,1453,1500,227,52,58,692,30,3,4998,856590,20951,14,9620,932675,26154,573828240,6,113317,164746442,58843,3471664,8
52,1450,1500,238,52,59,692,32,3,5768,684534,24311,15,11040,562430,29656,45512251,6,7479,10846650,3886,230588,8
52,1455,1500,222,52,59,692,31,6,2841,669549,13501,19,5438,590909,17083,93606237,6,31818,46297734,16593,987052,8
52,1451,1500,234,52,59,692,30,3,5216,792047,21448,8,10010,605471,26163,210488901,6,39683,57581778,20648,1222960,8
52,1490,1500,112,52,59,756,22,3,15445,1294917,58090,21,28645,784141,80363,600711437,6,38893,57962146,20965,1242913,8
52,1488,1500,120,52,59,756,23,3,15381,1421810,57833,16,28472,869579,79780,442194773,6,28750,42800838,15521,922069,8
52,1473,1500,176,52,60,756,22,3,3813,847218,14522,16,8514,847008,18901,407219578,6,106766,157369438,47829,2896581,8
52,1494,1500,79,52,59,756,21,3,5556,551436,14589,25,10235,442455,18937,228014781,6,41033,61335090,22276,1317409,8
52,1455,1500,223,52,59,692,30,3,5408,730534,20948,6,10387,575524,26344,426582374,6,78314,113972150,40752,2406728,8
52,1475,1500,171,52,60,756,22,3,3526,505781,12684,6,7907,406458,17306,674884241,6,191087,281892370,85200,5156069,8
52,1495,1500,80,52,59,756,21,3,10014,728924,25188,52,18625,531093,27894,531678576,6,53093,79385570,28543,1687221,8
52,1485,1500,136,52,59,756,24,3,15597,1421810,58119,16,28831,829161,79770,271992620,6,17439,25905458,9425,563181,8
52,1455,1500,222,52,58,692,30,3,5133,792047,21121,8,9884,605471,25916,1030534581,6,200072,291221174,103870,6123688,8
52,1495,1500,74,52,59,756,21,3,9783,857545,24189,43,18158,533505,26898,615770770,6,62943,94155410,33904,2002481,8
52,1452,1500,230,52,59,692,30,3,5495,730534,21420,6,10540,575524,26942,266637575,6,47955,69660562,24986,1478436,8
52,1456,1500,218,52,59,692,30,3,4508,669549,18873,5,8695,590909,24093,683598606,6,150923,219842822,78230,4617004,8
52,1493,1500,95,52,58,756,21,3,13588,896490,53075,15,25238,1296454,74003,1725485662,6,126809,189348666,68280,4025709,8
52,1475,1500,168,52,60,756,23,3,3146,662091,10121,6,7152,662620,15692,168153714,6,53447,78877178,23499,1424965,8
52,1492,1500,102,52,59,756,22,3,13476,896490,52977,15,25026,1296454,73891,965485592,6,71470,106633550,38489,2272365,8
52,1455,1500,223,52,59,692,31,6,4243,706216,16240,5,8209,579822,22066,273938745,6,63441,92313554,32757,1937968,8
52,1493,1500,95,52,58,756,21,3,13503,896490,52795,15,25090,1296454,73683,1615456212,6,119456,178362046,64298,3791589,8
52,1494,1500,84,52,59,756,22,3,10102,728924,25559,52,18783,531093,28389,471643741,6,46685,69778586,25108,1485129,8
52,1455,1500,222,52,58,692,30,3,5269,792047,21501,8,10133,605471,26356,700525083,6,132285,192544594,68754,4055712,8
52,1489,1500,114,52,59,756,22,3,15287,1421810,57425,11,28285,869579,79175,562121574,6,36771,54784058,19863,1177817,8
52,1497,1500,55,52,58,756,21,4,7623,772711,17050,41,14150,532469,21321,1027889501,6,134838,201950126,72637,4279661,8
52,1498,1500,49,52,58,756,21,3,9274,800520,23643,30,17207,518378,26157,1594549875,6,171936,257599838,92659,5457857,8
52,1489,1500,118,52,59,756,22,3,11769,719282,48109,27,21805,805960,67400,385292186,6,32738,48756486,17663,1046965,8
52,1497,1500,58,52,58,756,21,3,8407,855464,22042,25,15605,934765,24738,1268008468,6,150568,225458046,81109,4777957,8
52,1453,1500,226,52,59,692,30,3,5155,732802,20516,5,9933,589585,26202,469903453,6,90227,131174154,46804,2764416,8
52,1492,1500,100,52,59,756,22,3,10247,728924,26399,52,19039,531093,29304,301615223,6,29433,43925906,15840,939889,8
52,1449,1500,239,52,59,692,32,7,4646,705380,17729,21,8925,618458,23988,104616159,6,19500,28259126,10129,604404,8
52,1497,1500,60,52,58,756,21,3,9707,857545,24026,18,18050,533505,26516,1215818407,6,125250,187536134,67349,3969685,8
52,1493,1500,94,52,58,756,21,3,13621,896490,53165,15,25302,1296454,74092,1785453775,6,130897,195460330,70478,4154981,8
52,1497,1500,54,52,58,756,21,3,8442,855464,21938,25,15663,934765,24628,1458013666,6,172448,258276742,92939,5473277,8
52,127,692,156,52,132,756,159,172,167136,851696,220154,163,147087,703922,201184,10410970,6,26,3310,26,3441,8
52,1493,1500,91,52,59,756,22,4,8138,772711,18693,41,15114,532469,23341,287893991,6,35375,52840538,19041,1128173,8
52,1488,1500,120,52,59,756,23,3,11392,719282,46880,27,21113,805960,65800,335398565,6,29442,43838350,15885,942445,8
52,1496,1500,65,52,58,756,21,3,9675,857545,23854,43,17974,533505,26543,885809787,6,91549,137030762,49276,2906593,8
52,1495,1500,73,52,59,756,21,3,6522,551436,17890,25,12047,442455,21490,348011825,6,53348,79788854,28887,1706285,8
52,1446,1500,245,52,59,692,31,3,6118,856590,25240,16,11699,932675,32598,153853946,6,23957,34659402,12493,742964,8
52,1495,1500,77,52,59,756,21,4,7956,772711,17907,41,14777,532469,22368,447892946,6,56294,84186670,30299,1790133,8
52,1458,1500,214,52,58,692,30,3,4163,706216,16051,5,8056,579822,21685,1003902090,6,240003,349962606,123989,7312632,8
52,1455,1500,222,52,58,692,30,3,5263,792047,21484,8,10122,605471,26367,750534577,6,141941,206594930,73770,4350704,8
52,1489,1500,118,52,59,756,23,3,10577,857545,26605,43,19553,533505,29581,205811023,6,19459,28981818,10520,627029,8
52,1494,1500,84,52,59,756,22,3,10097,728924,25521,52,18773,531093,28307,481666314,6,47701,71299690,25653,1517213,8
52,1496,1500,62,52,58,756,21,3,8291,855464,22436,25,15396,934765,25234,898008290,6,108037,161725842,58182,3429801,8
52,1474,1500,172,52,60,756,22,3,3597,505781,13149,6,8091,406458,17714,584897975,6,162283,239362202,72153,4368909,8
52,1475,1500,169,52,60,756,22,3,3556,662091,13151,6,8042,662620,17015,1228152111,6,344705,508738258,152403,9219333,8
52,1452,1500,232,52,59,692,30,3,5421,732802,21590,17,10418,589585,27098,259889661,6,47071,68347962,24473,1449024,8
52,1492,1500,100,52,59,756,22,3,14770,1421810,56254,11,27393,869579,77830,1332314718,6,90177,134571578,48629,2870897,8
52,1445,1500,248,52,59,692,31,3,6123,706506,24813,16,11683,764150,31775,143833527,6,22310,32255062,11649,693140,8
